frame,f0_avgutt_diff_2,p_dur,n_dur,e_range,e_maxavg_diff,e_avgmin_diff,f0_range,f0_maxavg_diff,f0_avgmin_diff,label
frame_o~_1.17_1.26,55.55134264504864,0.0,-0.0791633316326666,405.4658503404397,355.697199241533,49.76865109890667,171.0742388871926,96.90881272561204,74.16542616158054,NB
frame_te~j~_1.26_1.5,0.396244634037771,0.05,-1.039123547232254,401.0334356493002,338.72096672022576,62.31246892907444,20.81954512827301,12.88066268541536,7.938882442857647,NB
frame_o~_1.55_1.77,71.11640937846698,0.0,1.6188901318886617,409.1048257944865,346.9454640308544,62.15936176363209,166.81500839109123,108.95444923608936,57.86055915500191,NB
frame_te~j~_1.77_2.14,29.765180197742357,0.0,2.391049429744983,411.1408868534248,333.0531780172212,78.0877088362036,69.63974302666773,40.20688255655858,29.432860470109148,NB
frame_u_2.14_2.55,98.1687200828471,0.2200000000000002,3.8092273157935175,401.9725898515904,322.8249090064089,79.14768084518153,334.4804767635917,266.1083635977772,68.37211316581453,NB
frame_ZoR_2.77_2.99,3.829535527632089,0.0,0.143206714465421,407.42168192061575,346.00951118875474,61.41217073186101,18.014648908460718,6.6252706992760295,11.389378209184684,NB
frame_naw_2.99_3.14,149.2152957836979,0.0,-0.9154836779865104,406.9833320297399,351.5737994355308,55.40953259420917,2.4596588226920346,0.9540327718909652,1.5056260508010697,NB
frame_da_3.14_3.32,20.761971078695325,0.0,0.898112071193619,406.1693601039132,347.38305838681003,58.78630171710319,646.5580674044692,500.5255157104845,146.0325516939846,NB
frame_glo_3.32_3.51,220.70608495339044,0.0,0.531351689191312,410.0583701634863,350.2256833020635,59.83268686142276,61.0050449880099,27.048050718833053,33.956994269176846,NB
frame_bu_3.51_3.77,62.22782077198528,0.0,1.4289124309007095,408.3245039427281,342.9125400194458,65.41196392328226,134.25782064724325,62.55338089114903,71.70443975609423,NB
frame_dew_3.77_3.96,101.61379082408254,0.0,0.3062699287016983,411.7634892281269,351.3788278675099,60.384661360616974,246.8379113462338,91.5958126348703,155.2420987113635,NB
frame_u~_3.96_3.99,61.50599065933625,0.0,-0.58312814551881,389.8929475977226,345.9272537657029,43.96569383201967,8.230478764270202,5.418062161004798,2.8124166032654045,NB
frame_ma_3.99_4.08,53.267753363189,0.2999999999999998,-0.9154836779865104,406.08196845828047,356.3850979360592,49.69687052222128,43.27017048240404,16.751045574292107,26.51912490811193,NB
frame_ka_4.38_4.53,93.8124809238662,0.0,-0.0086858033964489,413.1383798353015,356.42353604779106,56.7148437875104,5.403421085871713,2.945398622800198,2.458022463071515,NB
frame_ra_4.53_4.72,16.169919515170307,0.0,0.746979092095271,409.9171025609116,350.27698477954084,59.64011778137075,22.87096925066908,10.16669011573248,12.704279134936598,NB
frame_dZi_4.72_4.84,26.561925975725444,0.0,0.1174926245036236,406.4775872393225,354.58015455933975,51.89743267998279,13.63972411130706,10.72096766129593,2.9187564500111307,NB
frame_o~_4.84_4.97,15.882992699354787,0.0,0.4433146571431247,411.4689352967836,357.9839276018716,53.48500769491204,20.515876226380243,8.549605979080297,11.966270247299946,NB
frame_me~j~_4.97_5.24,12.754969540112455,0.0,0.3031180524544933,410.0202501349684,343.4739090000156,66.54634113495274,20.809292278881173,8.469127380530097,12.340164898351077,NB
frame_i~_5.24_5.28,,0.0,-0.6641674411173968,393.1481789532512,349.0768390532079,44.071339900043256,,,,NB
frame_pre_5.28_5.43,80.36909019884511,0.0,0.0711970174937869,408.0219543998298,352.5303713985718,55.49158300125799,108.44648457475525,66.32456609609584,42.1219184786594,TB
frame_si_5.43_5.57,2.387537093013833,0.0,-0.5879397660250578,403.96023528154006,349.12800778557346,54.832227495966606,5.586742647757177,3.43290697819981,2.153835669557367,NB
frame_o_5.57_5.63,2.561524746243464,0.0,-0.2449382602604871,404.04230987797007,357.7891949525541,46.25311492541596,2.093504274612087,1.1343558754990113,0.9591483991130758,NB
frame_na~_5.63_5.81,7.681227372623994,0.0,0.5761845519053009,402.21485507667865,345.5994225085498,56.61543256812882,12.652176675984066,6.804230319343958,5.847946356640108,TB
frame_tSi_5.81_6.12,103.8363243116512,0.1100000000000003,0.2585791026093574,403.0475966107384,331.2251517701909,71.82244484054746,71.4684624284182,47.11780209261002,24.35066033580818,TB
frame_E_6.23_6.53,2.19179446580506,0.1699999999999999,2.896420563952092,408.4681014428728,340.7622503122162,67.70585113065653,37.45097362567645,18.71168629696723,18.739287328709224,NB
frame_E_6.7_6.92,94.02040783945606,0.0,1.82326663099442,413.72806832690605,349.9864235530292,63.741644773876885,585.5480369473364,370.6041499422518,214.9438870050846,NB
frame_ujs_6.92_7.05,125.89241164956154,0.0,-0.1579641590278292,405.0821253905931,352.25042351190547,52.831701878687625,24.244998347239477,12.39226336888693,11.852734978352544,TB
frame_mi_7.05_7.17,59.081439386662254,0.0,0.1174926245036236,409.2650626137625,357.86275522702147,51.40230738674103,25.54923365484234,7.23415134942968,18.31508230541266,NB
frame_gra~_7.17_7.28,21.10610829069978,0.0,-0.7905294496674291,416.9965943416087,364.7725381111629,52.22405623044585,13.90125763206865,7.8094303932738,6.091827238794849,NB
frame_tSis_7.28_7.56,55.89305672627802,0.0,-0.446853287919324,412.26315696245,344.17557269565026,68.0875842667997,13.52261111048736,5.595775348724231,7.9268357617631295,NB
frame_nE_7.56_7.63,7.975612688882137,0.0,-0.7254739597800423,408.7222309650564,359.7556107335797,48.966620231476725,7.969846191532099,5.102647988515173,2.867198203016926,NB
