frame,f0_avgutt_diff_2,p_dur,n_dur,e_range,e_maxavg_diff,e_avgmin_diff,f0_range,f0_maxavg_diff,f0_avgmin_diff
frame_e~_0.34_0.4,29.084538982880844,0.0,-0.7612462953597332,408.67371585276885,363.89995770122675,44.7737581515421,217.51293698861878,65.23143418245672,152.28150280616205
frame_ta~w~_0.4_0.66,24.97457801607166,0.0,-0.3820431385791757,424.0797517080666,365.205561760307,58.874189947759646,81.10044086738736,9.554142356319119,71.54629851106824
frame_de_0.66_0.8,24.365452433372667,0.0,0.12087092459247495,426.9890894985531,375.2129325493495,51.776156949203596,7.320383562837264,3.9253085073937655,3.395075055443499
frame_ma~_0.8_1.1,52.44300698926756,0.0,0.04659062665599644,426.11549898644563,364.5853027177277,61.53019626871793,34.86471869385235,9.54551348695054,25.319205206901813
frame_da_1.1_1.18,22.10049701067061,0.0,-0.7869001482955524,419.135748918371,374.7965369311786,44.339211987192414,23.462850928150175,12.003839855732565,11.45901107241761
frame_dZi_1.18_1.24,4.549707702105536,0.0,-0.5199891615127664,420.93736401591934,376.1957278036104,44.74163621230895,3.645952702386211,2.6174158625514963,1.0285368398347146
frame_mo_1.24_1.39,26.03853003766028,0.0,-0.843497929330469,423.3054299169387,370.8501059584423,52.455323958496365,23.40670859876542,18.552086739951477,4.8546218588139425
frame_E_1.39_1.9,43.33307914992068,0.0,2.0977663517575085,425.2244925659049,351.50104727915823,73.72344528674665,44.54379977031087,22.16297406909473,22.38082570121614
frame_da_1.9_1.98,24.604701282038974,0.0,-0.7869001482955524,419.0275904372938,371.9409780749973,47.08661236229648,7.17403356278038,4.9699451591208685,2.2040884036595116
frame_poX_1.98_2.09,17.316801510195717,0.0,-0.5367714095739444,421.42394703523513,372.00914797096493,49.4147990642702,7.19789578032379,5.164811996939079,2.0330837833847113
frame_tra~_2.09_2.29,376.87426644679385,0.0,-0.3820431385791751,420.47376582217834,366.65910072087524,53.81466510130309,33.82512592407852,12.746014638459656,21.079111285618865
frame_za_2.29_2.35,342.85442186506725,0.0,-0.875084459392886,409.3921662643316,366.20261528874477,43.189550975586826,71.52092236307169,35.276172275936915,36.244750087134776
frame_so~j~s_2.35_2.38,10.139024047840252,2.96,0.0,402.1905003496139,358.0824351996398,44.108065149974095,7.240492371928013,2.554252731895275,4.686239640032738
frame_E_5.34_5.41,8.700629114982632,0.0,-0.7482963407115807,410.8088669698951,367.4563621897837,43.35250478011142,4.850213817940528,2.02756575427847,2.822648063662058
frame_i_5.41_5.6,15.04715283242902,0.0,0.5480966837567045,420.53361053416194,366.53383313367914,53.9997774004828,70.82251471424807,50.401015216198175,20.421499498049897
frame_gwaw_5.6_5.67,36.00571766926481,4.290000000000001,-0.2597726279609676,419.0696490312905,373.5011693049737,45.56847972631681,7.104811885218339,3.378754050383577,3.726057834834762
