frame,f0_avgutt_diff_2,p_dur,n_dur,e_range,e_maxavg_diff,e_avgmin_diff,f0_range,f0_maxavg_diff,f0_avgmin_diff
frame_i_1.05_1.09,147.73247260958578,0.0,-0.47754101132011056,411.11791769880926,365.3351656665184,45.78275203229089,23.02650146473701,14.580025063485948,8.446476401251061
frame_e_1.09_1.2,14.225079532669128,0.0,0.05211579974923282,414.96601694907565,363.9656689363653,51.00034801271033,17.177256062760335,10.983838241064262,6.193417821696073
frame_si_1.2_1.39,3.9324188493039003,0.0,-0.03454012623350155,412.3543252545151,356.6255924448442,55.72873280967093,37.43626427524188,24.319627130763934,13.116637144477949
frame_de_1.39_1.49,4.068928371513721,0.0,-0.5366818527367102,412.6287813395234,363.96536222692225,48.66341911260116,12.759370833381794,1.8324911626671678,10.926879670714627
frame_seX_1.49_1.71,9.924744065350254,0.0,-0.7329477368986919,406.97123830238024,349.6134174849001,57.35782081748016,5.938251780995969,3.2819926189264237,2.6562591620695457
frame_u_1.71_1.74,7.65766122765433,0.0,-0.44364053534005604,401.9664055417845,357.3828341218704,44.58357141991411,5.334491217343725,2.7754425353534486,2.5590486819902765
frame_lej_1.74_2.2,16.20708647883788,0.0,0.05211579974923718,414.10061960655537,335.69284723483435,78.40777237172102,96.92902401583063,28.77607361886342,68.15295039696721
frame_tSi_2.2_2.28,2.29919760008039,0.9900000000000002,-0.40370753047234376,391.351498921964,345.9969416015459,45.35455732041805,11.401721189653756,5.692026625419118,5.709694564234638
frame_E_3.27_3.83,1.294131012962751,0.0,3.207413127943752,415.92325876315164,327.4995287564985,88.42373000665316,13.354052206800873,6.542262923059013,6.811789283741859
frame_u~_3.83_3.87,5.4957886931237425,0.0,-0.662661839956214,391.6437469367193,348.8695931151921,42.77415382152719,0.06593473414065443,0.025509516294846435,0.04042521784580799
frame_ma_3.87_4.06,7.472614057964677,0.0,-0.4660932286774334,408.5080119671144,353.80004216815894,54.707969798955446,3.507854587308657,2.365064130040224,1.1427904572684326
frame_es_4.06_4.13,7.82785321520501,0.0,-0.7329477368986898,388.1825479607587,345.8268324129257,42.35571554783303,0.6617814834774407,0.28925106809215606,0.37253041538528464
frame_pE_4.13_4.32,4.6369257885379085,0.0,-0.05307775861844064,415.0399559536448,358.86626598684086,56.17368996680392,10.206138777756394,5.905320079058114,4.300818698698279
frame_si_4.32_4.4,2.3309279956891658,1.1099999999999994,-0.4037075304723372,403.90296298840764,357.4265170398162,46.47644594859145,6.597842748607533,5.019837874067875,1.5780048745396584
frame_dZi_5.51_5.61,100.88778894208599,1.87,-0.2560405687768036,389.5327419900026,342.4366930131147,47.096048976887914,9.394127331401066,4.263724814887098,5.130402516513968
frame_pre_7.48_7.57,10.823314779864376,0.0,-0.7329477368986898,404.6635470241158,356.93890966254753,47.72463736156834,17.852868238437367,12.31717152950418,5.535696708933187
frame_pa_7.57_7.65,4.198715039322252,0.0,-0.6724451148803585,402.6228233232832,355.437576293091,47.185247030192215,4.899069152255549,3.0110951761818967,1.8879739760736527
frame_ra_7.65_7.78,132.99830035434277,0.0,-0.1565653993730137,417.6503562091716,366.87848415721203,50.77187205195963,57.47260271390388,26.010457248321586,31.462145465582296
frame_sa~w~_7.78_8.31,11.77814621147462,0.0,4.131669487163445,402.82861735792443,320.5216297323018,82.30698762562264,39.219148232077686,15.620654352638581,23.598493879439104
frame_psi_8.31_8.42,13.846805079945966,0.0,-0.5513744921678839,399.3119383256428,349.77389769892443,49.538040626718384,4.439737469246552,2.5719474918732885,1.8677899773732634
frame_ki_8.42_8.48,24.511816317975303,0.0,-0.5513744921678708,393.7238619078675,349.46429798817655,44.25956391969095,13.722166130184746,5.862170524947686,7.85999560523706
