frame,f0_avgutt_diff_2,p_dur,n_dur,e_range,e_maxavg_diff,e_avgmin_diff,f0_range,f0_maxavg_diff,f0_avgmin_diff,label
frame_do~_0.07_0.13,18.42776253500824,0.0,-0.7610580149715941,410.5968295990631,365.1074891597581,45.48934043930496,4.949710995393673,2.031692207287904,2.918018788105769,NB
frame_na_0.13_0.23,41.02852225475007,0.0,-0.7846390300930314,416.0903877197141,366.9122811922912,49.17810652742281,17.457999275575844,5.424962833433881,12.033036442141965,NB
frame_i_0.23_0.31,48.5802241841275,0.0,0.1186084501814244,417.8527149203468,370.0180766303433,47.834638290003454,10.652701091611448,3.4342602112481018,7.218440880363346,NB
frame_vo~_0.31_0.37,28.7263351870964,0.0,-0.7610580149715944,406.6722709062852,361.6444103941455,45.02786051213974,1.7051275189487,0.616200638581347,1.088926880367353,NB
frame_ni_0.37_0.43,66.36819286773394,0.0,-0.5151771614751507,409.66927286770925,363.65762981034624,46.01164305736302,25.546162233483187,8.15409954015496,17.392062693328228,NB
frame_a_0.43_0.74,0.8707874954725696,0.0,2.866887734693846,416.43889969796624,351.85925062461087,64.57964907335537,101.00646793262196,70.72763365634995,30.278834276272026,NB
frame_se_0.74_0.88,74.7395141627328,0.0,-0.5943543618339495,410.6416908705497,359.3263560619672,51.31533480858252,126.72972364390796,67.73184437759474,58.99787926631322,NB
frame_Jo_0.88_0.94,62.571690526672086,0.0,-0.760130905551215,415.94222377831386,369.8781602827693,46.06406349554464,10.703984976128766,4.474625263846235,6.22935971228253,NB
frame_ra_0.94_1.02,70.84128644090671,0.0,-0.5238156897511109,416.2653433818418,369.9826587357713,46.28268464607049,17.445990841387072,6.174915036391326,11.271075804995746,NB
frame_kos_1.02_1.2,274.3186615971565,0.0,-0.7601309055512121,400.9136811752047,348.39624240520413,52.51743877000053,470.74117628535976,222.6600423122908,248.08113397306903,NB
frame_tu~_1.2_1.33,26.396805330976093,0.0,-0.4114839268290874,419.0344055352816,367.5980821673031,51.43632336797856,43.71119926612067,34.935429399476845,8.775769866643827,NB
frame_ma_1.33_1.41,0.1221483631893534,0.0,-0.7846390300930309,418.4634003526366,370.4224348030773,48.0409655495593,6.680567730055401,4.553099622425606,2.127468107629795,NB
frame_iX_1.41_1.49,11.71841973355194,0.0,-0.5151771614751499,415.7109491391705,367.7104433958528,48.00050574331772,7.812784697831944,3.591170466035692,4.221614231796252,NB
frame_a_1.49_1.54,11.984126496213776,0.0,-0.5238156897511109,417.8584328977578,371.5749682576477,46.28346464011014,1.722170096047506,1.0445039399404834,0.6776661561070227,NB
frame_w_1.54_1.57,19.447684649167712,0.0,-0.5100615834596075,398.71132939015695,355.87440854147576,42.83692084868119,2.307038263180204,1.1195849892158949,1.1874532739643089,NB
frame_si~_1.57_1.76,11.801157636904437,0.0,-0.6010183354964004,413.5188979254068,358.9698762697949,54.54902165561191,25.193365390285976,16.832676341470574,8.360689048815402,NB
frame_ne~_1.76_2.1,15.066481099969508,0.0,1.9682451888496044,417.3654124440435,351.1729181193806,66.1924943246629,19.566880220654696,9.48751429601731,10.079365924637386,NB
frame_ma_2.1_2.23,31.82634706714623,0.0,-0.2629923494091938,411.4466394545654,361.465203651665,49.98143580290037,16.325352178254406,10.051509790126431,6.273842388127974,NB
frame_te_2.23_2.44,54.092297913176935,0.0,0.0267727190015659,414.7135207440396,357.89951724827336,56.8140034957662,175.37481198320384,45.52738372948568,129.84742825371816,NB
frame_a_2.44_2.92,19.320619760070656,0.0,5.083886127600164,414.412304679428,339.6525350392937,74.75976964013415,33.43053517592597,8.354098816610701,25.076436359315267,NB
frame_tru_2.92_3.03,25.86173362219137,0.0,-0.5100615834596106,408.9426481742273,360.1142319383275,48.8284162358998,18.674021927662466,9.716441234971596,8.957580692690868,NB
frame_u_3.03_3.06,25.378882589762696,0.0,-0.5100615834596044,365.578111444756,326.1431836972166,39.43492774753935,25.41253692835761,14.392725184879763,11.019811743477844,NB
frame_ki_3.06_3.12,149.24713470505782,0.29,-0.5151771614751471,381.5935545800394,339.9187883725592,41.67476620748022,0.8392169602497148,0.1678540447248622,0.6713629155248526,NB
frame_ki_3.41_3.55,78.60936572386797,0.0,0.1186084501814199,412.2129727726228,362.8049737359787,49.40799903664407,17.01851512052417,6.832687255166434,10.185827865357735,NB
frame_a_3.55_3.58,78.63735800363534,0.0,-0.784639030093028,370.138587318295,330.17844458800045,39.960142730294535,0.4632841845760254,0.3040567591039576,0.1592274254720678,NB
frame_se_3.58_3.77,49.64313673392817,0.0,0.1820544892104491,417.36956075136027,364.2977926309934,53.07176812036687,70.3693137273147,36.3111426302703,34.05817109704441,NB
frame_Jo_3.77_3.87,19.03996484775448,0.0,0.0145479599148573,420.59297683668063,370.6352131901204,49.95776364656024,13.183329379936396,5.137228748948758,8.046100630987638,NB
frame_ra_3.87_3.94,12.46166694905665,0.0,-0.6542273599220709,404.6806881784497,359.3572684501039,45.32341972834587,15.419519270085743,9.085219080032829,6.334300190052915,NB
frame_u_3.94_3.97,16.800448766882425,0.0,-0.5100615834596044,374.255515376713,333.81111697426945,40.44439840244354,0.2603582691093891,0.1873031062560528,0.0730551628533362,NB
frame_ki_3.97_4.09,11.799408186480491,0.0,0.1186084501814255,414.0397304022805,365.1463257075092,48.89340469477128,20.465204174721663,9.797018257545943,10.66818591717572,NB
frame_ki_4.09_4.24,57.16321909898832,0.0,-0.5151771614751471,413.94567020158456,362.4975884760434,51.44808172554116,22.97279902203661,17.117524228744514,5.8552747932920965,NB
frame_a_4.24_4.31,37.55023143416193,0.0,-0.2629923494091996,405.3799423062569,362.1139979875471,43.265944318709785,22.827333421812057,12.29406583719907,10.533267584612986,NB
frame_se_4.31_4.49,26.87780607940806,0.0,-0.2837908214161935,416.14211500477126,362.77885952958326,53.363255475188,43.6473390041356,29.497472195246782,14.149866808888817,NB
frame_Jo_4.49_4.55,1.334507201182305,0.0,-0.7601309055512063,416.8352510104418,370.8022398707717,46.03301113967018,3.213773542477071,2.3946802053520173,0.8190933371250537,NB
frame_ra_4.55_4.61,3.270669443910606,0.0,-0.784639030093028,416.2911607917114,369.7799310504944,46.51122974121694,4.1938664595427895,2.656547666821666,1.5373187927211234,NB
frame_majs_4.61_4.86,16.160772833228947,0.0,-0.0021690090672737,412.57711795868704,357.10665336882647,55.47046458986057,41.65384644743651,16.0861025715254,25.567743875911106,NB
frame_gos_4.86_5.18,16.42350565084891,0.0,3.1132634217791466,418.8923622194745,355.4415475495961,63.45081466987841,20.818339693766543,7.099526960567999,13.718812733198549,NB
frame_ta_5.18_5.27,8.005770934369906,0.0,-0.6542273599220826,407.255050983954,362.13195462231954,45.12309636163451,38.85590111292271,17.081009108542077,21.774892004380632,NB
frame_ki_5.27_5.39,19.334559286397702,0.0,-0.1349057944812103,409.6766946795181,361.14597789875575,48.53071678076231,15.326224007647596,6.34210422592642,8.984119781721176,NB
frame_tSi_5.39_5.53,13.5538776281918,0.0,-0.134905794481199,408.359159422781,359.2663501298057,49.09280929297535,35.30075215149228,21.30170731151091,13.999044839981366,NB
frame_pu_5.53_5.64,2.440529924535298,0.0,-0.5100615834596169,407.3622423052388,359.23984531059943,48.12239699463936,15.169407245543908,9.325049773668011,5.844357471875895,NB
frame_dZi_5.64_5.9,22.787744436698944,0.0,1.5129367958258944,405.0396061773666,347.46834371579985,57.57126246156679,15.986731230159734,6.335257901573556,9.651473328586178,NB
frame_fiw_5.9_6.13,3.5140323250384142,0.0,0.7523940618379982,415.33959914414703,357.38522791625337,57.95437122789366,18.27836458159933,15.13066951124219,3.1476950703571447,NB
frame_mi_6.13_6.39,4.592686285918234,0.9700000000000006,-0.008148672149898,414.2162437677115,355.65702114527505,58.55922262243638,12.71764767657828,6.878281208204044,5.839366468374237,TB
frame_ew_7.36_7.91,112.08610297871284,0.0,4.529944055059068,415.37836921253177,336.58478307748345,78.79358613504832,244.42461120911537,163.67004652685722,80.75456468225815,NB
frame_kwa_7.91_8.1,56.73912014726844,0.0,-0.262992349409188,416.3590341529572,361.1148229386264,55.24421121433079,43.416518244465976,15.013193597491863,28.40332464697412,NB
frame_zi_8.1_8.2,50.44025728033475,0.0,-0.5151771614751584,418.0219913071862,368.2973078972892,49.72468340989696,6.088969947314865,3.629283125127529,2.4596868221873365,NB
frame_na~w~_8.2_8.35,8.961162196738798,0.0,-0.3281836283659136,417.1808126895826,365.8629671547852,51.31784553479736,46.67337198276934,19.99845059261409,26.674921390155248,NB
frame_vow_8.35_8.45,37.318606085637526,0.0,-0.7601309055512293,418.7601457974238,369.3365900561299,49.42355574129385,10.148618756017385,6.51866327360591,3.629955482411475,NB
frame_a_8.45_8.51,41.29228651478169,0.0,-0.3934040195801451,420.9791690103905,373.602937351042,47.376231659348434,3.618702398925677,2.1462186208035803,1.472483778122097,NB
frame_w_8.51_8.54,44.258783058624346,0.0,-0.5100615834596169,401.64569859575965,357.4037493725441,44.24194922321561,0.2219761400947959,0.1197388139169959,0.1022373261778,NB
frame_si~_8.54_8.73,44.32042081550779,0.0,-0.4701411926716178,414.8270150021934,359.5649996968911,55.26201530530227,4.365277758052827,1.5684491324105068,2.79682862564232,NB
frame_ne~_8.73_8.83,45.00273992959521,0.0,-0.7348772000624928,417.8689735664211,368.7650428203015,49.10393074611966,1.924902395259238,0.8291827651587198,1.0957196301005183,NB
frame_ma_8.83_8.95,45.463241656909645,0.0,-0.5238156897511255,415.3082382539907,366.221258888133,49.08697936585765,7.643299003703163,3.993753697478411,3.649545306224752,NB
frame_te_8.95_9.08,129.92097614201583,0.0,-0.5943543618339598,411.91916873131015,362.04347764347466,49.87569108783549,1.582883289528482,1.1956843374487391,0.3871989520797427,NB
frame_a_9.08_9.25,62.64018172933814,0.0,1.0411243523004063,414.3616832203445,362.3776016711177,51.9840815492268,12.631146178954737,8.638841373953,3.992304805001737,NB
frame_tru_9.25_9.4,90.2584188059986,0.0,-0.510061583459592,409.4010428981885,358.18241610068463,51.218626797503816,130.57529506241104,75.77650282890366,54.798792233507385,NB
frame_a_9.4_9.52,129.94721553257895,0.3499999999999996,0.3890660014455975,407.1960567428275,360.8528558194975,46.343200923330016,0.5724175555018292,0.1423319161939815,0.4300856393078476,TB
frame_ajs_9.87_10.07,12.560006417424743,0.0,-0.0021690090672506,415.0676195159865,360.6786474508916,54.38897206509483,42.687055576040194,15.416866316441542,27.27018925959865,NB
frame_ve_10.07_10.26,93.6818620069727,0.0,1.4243086508814868,418.8787186008652,364.73101673680367,54.14770186406156,64.73294373573862,22.30656798564172,42.426375750096895,NB
frame_zis_10.26_10.5,15.994630499499038,0.0,-0.5151771614751358,421.0511166865012,360.7656990882562,60.285417598244976,74.9393513703659,52.9232223740612,22.0161289963047,NB
frame_ew_10.5_10.56,45.77451143720651,0.0,-0.5943543618339598,419.2139310600824,372.5800039628249,46.63392709725741,19.327961063839183,9.457357324855764,9.87060373898342,NB
frame_vow_10.56_10.81,73.39075680063092,0.5399999999999991,-0.5019046170625452,410.81762169907,357.1908295857266,53.62679211334341,14.278518547574436,3.438806228040505,10.83971231953393,TB
frame_majs_11.35_11.61,52.32185707614741,0.0,0.3890660014456207,421.7614126319213,359.8586159955084,61.90279663641297,98.92847052442583,34.374159830739984,64.55431069368586,NB
frame_a_11.61_11.71,40.5857968470242,0.0,0.1282426611037065,417.9164493935232,370.739501256658,47.17694813686529,28.01642594852558,12.108409278281613,15.908016670243969,NB
frame_te_11.71_11.81,22.03681526149498,0.0,-0.4390725916250559,418.8294507836554,369.57209547517385,49.25735530848152,9.22291299206671,4.067485082820156,5.155427909246555,NB
frame_a_11.81_11.91,17.531626757926006,0.0,0.1282426611036833,415.2755656977921,368.6299535040224,46.64561219376975,6.522081741110071,2.849184998919384,3.6728967421906873,NB
frame_tru_11.91_12.0,25.962344899778856,0.0,-0.5100615834596169,402.9463535704149,357.4121886132418,45.53416495717312,5.382719968402284,1.9349019941974743,3.44781797420481,NB
frame_du_12.0_12.09,9.074741416420778,0.0,-0.369756469745986,413.9094267069685,367.90998234793614,45.9994443590324,35.32784899987118,14.108453286561767,21.21939571330941,NB
frame_ki_12.09_12.19,7.1093513688472,0.0,-0.3884200391438461,414.8052617184687,365.7009874781052,49.10427424036351,19.41321159049039,8.225618765099881,11.18759282539051,NB
frame_a_12.19_12.22,19.46882254059153,0.0,-0.7846390300930165,394.4745085589705,352.91135718365314,41.563151375317375,0.5934439697437881,0.3063711102993807,0.2870728594444074,NB
frame_si~_12.22_12.4,12.941860925099917,0.0,-0.6010183354963887,408.16507463792766,356.31338934870985,51.85168528921781,24.740913855968017,11.264726105881238,13.47618775008678,NB
frame_ne~_12.4_12.53,74.13911756157091,0.0,-0.1942527222800823,413.4216012190727,362.9407040879074,50.48089713116531,37.72153015784636,21.993779201881267,15.727750955965092,NB
frame_ma_12.53_12.66,86.94505800667636,1.17,-0.262992349409188,407.50098705567086,358.07266382772264,49.42832322794823,5.670329293610678,2.812467547365486,2.857861746245192,TB
frame_fiw_13.83_14.06,68.35170403036861,0.0,1.005908306500634,415.1120059634528,356.7490189947034,58.36298696874934,27.61629205921756,8.500853653958615,19.115438405258946,NB
frame_mi_14.06_14.2,26.9461300099033,0.0,-0.2616629168125338,411.0390578716272,360.7707059242708,50.26835194735628,51.5945942042583,32.376934673546145,19.217659530712154,NB
frame_ew_14.2_14.28,9.712312718335454,0.0,-0.4390725916250559,411.5224197628187,367.4682403966252,44.054179366193466,17.21687977107743,8.586697610625947,8.630182160451483,NB
frame_gos_14.28_14.49,18.37702544144142,0.0,0.789226825380921,416.63366118797865,360.9608841476075,55.67277704037116,102.23773873464012,16.55190414890555,85.68583458573458,NB
frame_tu_14.49_14.57,103.85727060183156,0.0,-0.3697564697459611,404.7456020167756,358.1163378704188,46.62926414635683,26.844991702331555,10.638142045484074,16.20684965684748,NB
frame_majs_14.57_14.71,24.34503291055597,0.0,-0.7846390300930165,411.4190616545249,360.95859385904055,50.46046779548436,16.77857683136554,6.080977638244889,10.697599193120652,NB
frame_dZi_14.71_14.77,105.6299553288582,0.0,-0.5151771614751584,398.6217191812087,354.304684473511,44.3170347076977,3.2774789169215808,1.4901507572299124,1.7873281596916684,NB
